timestamp,asset_id,cycle_index,Capacity,ambient_temperature,Re,Rct,discharge_max_Temperature,discharge_avg_Voltage,discharge_min_Voltage,discharge_avg_Current,discharge_duration_min,charge_max_Temperature,charge_avg_Voltage,charge_max_Voltage,charge_avg_Current,charge_duration_min,cycle_types_present
2000-01-03T08:00:00,B0029,33,1.7392875506998715,43,0.028862176890309586,0.03974093563379893,60.155675284547456,3.3951054015762527,1.800038174333754,-3.946655613412357,27.033333333333335,,,,,,discharge
2000-01-03T12:00:00,B0029,37,1.7797845109331345,43,0.02829375396231879,0.03991689466131403,59.708263302408355,3.3952154633066987,1.9415928705254093,-3.97371791832226,27.3,,,,,,discharge
2000-01-03T16:00:00,B0029,39,1.7657088508465202,43,0.02829375396231879,0.03991689466131403,59.826072535975634,3.400939370892573,1.9724619388377238,-3.924297634283963,27.433333333333334,,,,,,discharge
2000-01-03T20:00:00,B0029,41,1.7523941408724169,43,0.02829375396231879,0.03991689466131403,59.97193555147316,3.3990966930758852,1.9166086737918735,-3.922569043688066,27.25,,,,,,discharge
2000-01-04T00:00:00,B0029,43,1.7380191225603105,43,0.02829375396231879,0.03991689466131403,59.90509096707212,3.4005060708668395,1.9416286020335691,-3.9219324486852223,27.033333333333335,,,,,,discharge
2000-01-04T04:00:00,B0029,45,1.7312214443143976,43,0.02829375396231879,0.03991689466131403,60.003884509148,3.397536794846482,1.8754484122099284,-3.920549166756126,26.933333333333334,,,,,,discharge
2000-01-04T08:00:00,B0029,49,1.7379128985265808,43,0.02799948462674519,0.040024621918431674,60.25771781052726,3.391570729569499,1.8380927294124034,-3.9453058787745463,27.05,,,,,,discharge
2000-01-04T12:00:00,B0029,51,1.7224270683625882,43,0.02799948462674519,0.040024621918431674,59.90492726798961,3.4006008999743154,1.999771637867575,-3.895864092268878,27.0,,,,,,discharge
2000-01-04T16:00:00,B0029,53,1.7184213765608034,43,0.02799948462674519,0.040024621918431674,60.33243416075105,3.3937647508109445,1.8317514112942035,-3.9179079273158917,26.75,,,,,,discharge
2000-01-04T20:00:00,B0029,55,1.7010220930648232,43,0.02799948462674519,0.040024621918431674,59.986696705381924,3.3990916405291434,1.9739559216587699,-3.89292863950299,26.666666666666668,,,,,,discharge
2000-01-05T00:00:00,B0029,57,1.693698739563104,43,0.02799948462674519,0.040024621918431674,59.99528714045464,3.396460061958035,1.9069490533352143,-3.891007378210508,26.583333333333332,,,,,,discharge
2000-01-05T04:00:00,B0029,61,1.713072721286705,43,0.028154278380978896,0.0403131169157872,59.98821696841703,3.3953349055125526,1.9996278665665834,-3.8931180785218142,26.866666666666667,,,,,,discharge
2000-01-05T08:00:00,B0029,63,1.6976972688567131,43,0.028154278380978896,0.0403131169157872,60.01985635641876,3.397203474478597,1.9297361391600052,-3.8906661202538677,26.65,,,,,,discharge
2000-01-05T12:00:00,B0029,65,1.6899314034061208,43,0.028154278380978896,0.0403131169157872,60.26410091872941,3.389787970407681,1.811689567857529,-3.8880091290817527,26.533333333333335,,,,,,discharge
2000-01-05T16:00:00,B0029,67,1.685023551367069,43,0.028154278380978896,0.0403131169157872,59.92046248220958,3.3967598380460484,1.9610731754377526,-3.8880141667450476,26.3,,,,,,discharge
2000-01-05T20:00:00,B0029,69,1.678389965463405,43,0.028154278380978896,0.0403131169157872,59.887692512983016,3.3957223246260377,1.9482718394124843,-3.886820317431477,26.183333333333334,,,,,,discharge
2000-01-06T00:00:00,B0029,73,1.6737947494868326,43,0.02764501503660695,0.04095143890776487,60.158935395611046,3.3892258428534876,1.8674943991912756,-3.88571106427998,26.3,,,,,,discharge
2000-01-06T04:00:00,B0029,75,1.6687898927884715,43,0.02764501503660695,0.04095143890776487,60.047482357880945,3.3940321153796114,1.926783206032701,-3.85843433412322,26.233333333333334,,,,,,discharge
2000-01-06T08:00:00,B0029,77,1.6492566306631427,43,0.02764501503660695,0.04095143890776487,60.167863371476415,3.3906922693966584,1.869562035017659,-3.8565643666104146,26.15,,,,,,discharge
2000-01-06T12:00:00,B0029,79,1.6409676757039668,43,0.02764501503660695,0.04095143890776487,60.09738415148209,3.3912179554575785,1.8881277069953313,-3.85547414018331,26.016666666666666,,,,,,discharge
2000-01-06T16:00:00,B0029,81,1.6456360229757092,43,0.02764501503660695,0.04095143890776487,60.02940147619038,3.3923453388185667,1.9264548202409049,-3.8555734475773074,25.9,,,,,,discharge
2000-01-06T20:00:00,B0029,85,1.654547743574037,43,0.028256362038714906,0.040573024202236345,60.33090148423857,3.3840832974347714,1.8497742851139864,-3.854823111014098,26.216666666666665,,,,,,discharge
2000-01-07T00:00:00,B0029,87,1.6461201520877546,43,0.028256362038714906,0.040573024202236345,59.88870262903497,3.3935243600466607,1.988399313722457,-3.8279463752523526,26.1,,,,,,discharge
2000-01-07T04:00:00,B0029,89,1.6275119188151763,43,0.028256362038714906,0.040573024202236345,60.13011665786984,3.388551594762018,1.8822716064606955,-3.851886221713202,25.833333333333332,,,,,,discharge
2000-01-07T08:00:00,B0029,91,1.6200530533464497,43,0.028256362038714906,0.040573024202236345,60.20528139553767,3.3876827466759964,1.8693019781355498,-3.8509488961783584,25.733333333333334,,,,,,discharge
2000-01-07T12:00:00,B0029,93,1.612079811711934,43,0.028256362038714906,0.040573024202236345,60.24494659507955,3.3850191492367943,1.8433554303146658,-3.849366331322892,25.616666666666667,,,,,,discharge
2001-01-01T00:00:00,B0030,1,1.6560706096175404,43,0.06341817961720268,0.07725939357478039,61.11438949471705,3.3464479682177357,2.1274170450668684,-3.881093691840246,26.216666666666665,,,,,,discharge
2001-01-01T04:00:00,B0030,3,1.7815548749509116,43,0.06341817961720268,0.07725939357478039,61.9990871891876,3.3780751936361146,2.1401060472348874,-3.7838858314888455,28.716666666666665,,,,,,discharge
2001-01-01T08:00:00,B0030,5,1.761969227822918,43,0.06341817961720268,0.07725939357478039,61.89071493502735,3.3818672028482375,2.1657237815883463,-3.78000742647211,28.416666666666668,,,,,,discharge
2001-01-01T12:00:00,B0030,7,1.751755031874225,43,0.06341817961720268,0.07725939357478039,62.214205409958005,3.3803545588103714,2.095376108282347,-3.7771963627067855,28.283333333333335,,,,,,discharge
2001-01-01T16:00:00,B0030,9,1.7381688070362076,43,0.06341817961720268,0.07725939357478039,62.31179793095802,3.383237725223628,2.12524665517798,-3.774391482257296,28.1,,,,,,discharge
2001-01-01T20:00:00,B0030,13,1.7506745293461339,43,0.06427566383885815,0.07408673981758777,62.29994268441351,3.374148303155992,2.0759632130565406,-3.8401506129683893,27.966666666666665,,,,,,discharge
2001-01-02T00:00:00,B0030,15,1.7491047649061158,43,0.06427566383885815,0.07408673981758777,62.48134926186261,3.3806295984219497,2.0440070679316857,-3.8162308411426897,27.966666666666665,,,,,,discharge
2001-01-02T04:00:00,B0030,17,1.7252544028765475,43,0.06427566383885815,0.07408673981758777,62.158212651524295,3.387081847293872,2.173948548947525,-3.790540920260821,27.766666666666666,,,,,,discharge
2001-01-02T08:00:00,B0030,19,1.7112621367644252,43,0.06427566383885815,0.07408673981758777,62.11029841216025,3.3879461849049983,2.1712631392036204,-3.7878863152954003,27.566666666666666,,,,,,discharge
2001-01-02T12:00:00,B0030,21,1.6990418392711273,43,0.06427566383885815,0.07408673981758777,62.21537292970592,3.3883925705991067,2.1722790601698723,-3.78521295034333,27.4,,,,,,discharge
2001-01-02T16:00:00,B0030,25,1.7185770039532977,43,0.06445346781860445,0.07455269513553386,62.42078136779365,3.3829900242224884,2.1399140868464497,-3.8087556215689466,27.533333333333335,,,,,,discharge
2001-01-02T20:00:00,B0030,27,1.70324722921867,43,0.06445346781860445,0.07455269513553386,62.42541404009337,3.3872270612733906,2.112329336316492,-3.7838496795424073,27.466666666666665,,,,,,discharge
2001-01-03T00:00:00,B0030,29,1.689458044662304,43,0.06445346781860445,0.07455269513553386,62.43136471336018,3.387969833955272,2.1141726056716275,-3.7810084173912366,27.283333333333335,,,,,,discharge
2001-01-03T04:00:00,B0030,31,1.6756136292719177,43,0.06445346781860445,0.07455269513553386,62.27459158639179,3.3908449439184096,2.1697054636701996,-3.7778398595622393,27.083333333333332,,,,,,discharge
2001-01-03T08:00:00,B0030,33,1.6718407140871654,43,0.06445346781860445,0.07455269513553386,62.57843700986901,3.3859058007878593,2.0502203248956845,-3.7765035959555266,27.033333333333335,,,,,,discharge
2001-01-03T12:00:00,B0030,37,1.7233056681204446,43,0.06376941778874191,0.07438392282077115,62.47198799326229,3.375492904033759,2.056845844411806,-3.8520176715688708,27.3,,,,,,discharge
2001-01-03T16:00:00,B0030,39,1.709207290507283,43,0.06376941778874191,0.07438392282077115,62.678287399200066,3.381550645715128,2.0026548733538236,-3.8026336945838506,27.433333333333334,,,,,,discharge
2001-01-03T20:00:00,B0030,41,1.684001734344571,43,0.06376941778874191,0.07438392282077115,62.48426799373123,3.3864480900407194,2.098247338071892,-3.7747932414905923,27.25,,,,,,discharge
2001-01-04T00:00:00,B0030,43,1.66898698813004,43,0.06376941778874191,0.07438392282077115,62.520660259063135,3.387180494037813,2.095250035916422,-3.7717048923113476,27.033333333333335,,,,,,discharge
2001-01-04T04:00:00,B0030,45,1.6620689362837142,43,0.06376941778874191,0.07438392282077115,62.837923181745914,3.3813445010797873,1.9652225177027667,-3.7701783748857105,26.933333333333334,,,,,,discharge
2001-01-04T08:00:00,B0030,49,1.6687049625248174,43,0.06529915449095779,0.07518155822357857,62.47596510401283,3.385606758982866,2.1649300939348857,-3.770286001350055,27.05,,,,,,discharge
2001-01-04T12:00:00,B0030,51,1.652762183550463,43,0.06529915449095779,0.07518155822357857,62.54340291733675,3.3887947335699504,2.1107101939003567,-3.74290317214084,27.0,,,,,,discharge
2001-01-04T16:00:00,B0030,53,1.648481366235244,43,0.06529915449095779,0.07518155822357857,62.542537819338854,3.390949417762555,2.154272422860638,-3.7394250053816305,26.75,,,,,,discharge
2001-01-04T20:00:00,B0030,55,1.6307406443132095,43,0.06529915449095779,0.07518155822357857,62.633169726331985,3.3873404080498895,2.056878607135279,-3.737622424800312,26.666666666666668,,,,,,discharge
2001-01-05T00:00:00,B0030,57,1.62323023017929,43,0.06529915449095779,0.07518155822357857,62.63885708285674,3.3880651957973615,2.0619330487714467,-3.7356557463501385,26.583333333333332,,,,,,discharge
2001-01-05T04:00:00,B0030,61,1.6541906540394393,43,0.06432927937109631,0.07502675253600474,62.50972828784737,3.3873336724752856,2.182829076635093,-3.737388532394875,26.866666666666667,,,,,,discharge
2001-01-05T08:00:00,B0030,63,1.638514396616985,43,0.06432927937109631,0.07502675253600474,62.41430430344205,3.391596603751742,2.152270345667462,-3.733773399938973,26.65,,,,,,discharge
2001-01-05T12:00:00,B0030,65,1.618847673357618,43,0.06432927937109631,0.07502675253600474,62.71706660837061,3.3844695827460796,1.9853664248869802,-3.7318248243234815,26.533333333333335,,,,,,discharge
2001-01-05T16:00:00,B0030,67,1.6134212267751404,43,0.06432927937109631,0.07502675253600474,62.554566036297686,3.3883015570002266,2.085108474542319,-3.72789586160175,26.3,,,,,,discharge
2001-01-05T20:00:00,B0030,69,1.6066443601761986,43,0.06432927937109631,0.07502675253600474,62.48691429447336,3.389973588057286,2.1156809695842997,-3.7258803546166885,26.183333333333334,,,,,,discharge
2001-01-06T00:00:00,B0030,73,1.6138387876938998,43,0.06505925076919551,0.0758066987043015,62.59235284434121,3.386403894086122,2.0858806041580396,-3.7258300678775145,26.3,,,,,,discharge
2001-01-06T04:00:00,B0030,75,1.596329501327274,43,0.06505925076919551,0.0758066987043015,62.84622214879507,3.382990062267617,1.9452863886535996,-3.7235246959842048,26.233333333333334,,,,,,discharge
2001-01-06T08:00:00,B0030,77,1.5890785867406987,43,0.06505925076919551,0.0758066987043015,63.0242156686281,3.3809665909442286,1.9166604901616162,-3.7209177432015643,26.15,,,,,,discharge
2001-01-06T12:00:00,B0030,79,1.5805481432309574,43,0.06505925076919551,0.0758066987043015,63.00027240816272,3.3813241868366974,1.9272509897554042,-3.7188832576508455,26.016666666666666,,,,,,discharge
2001-01-06T16:00:00,B0030,81,1.5846131054270807,43,0.06505925076919551,0.0758066987043015,62.80130766887856,3.3870672693934285,2.051939170845275,-3.7178481811964144,25.9,,,,,,discharge
2001-01-06T20:00:00,B0030,85,1.5936651221220735,43,0.0646845036378087,0.07570453758391643,62.737405296482684,3.382718302752806,2.0447593292567268,-3.719718780129346,26.216666666666665,,,,,,discharge
2001-01-07T00:00:00,B0030,87,1.5849874126960888,43,0.0646845036378087,0.07570453758391643,62.57852749153667,3.3896129797375174,2.1123670299751245,-3.6895994891111914,26.1,,,,,,discharge
2001-01-07T04:00:00,B0030,89,1.5787064969416462,43,0.0646845036378087,0.07570453758391643,62.84908045214772,3.38569510149779,2.029028311417829,-3.7133420593367292,25.833333333333332,,,,,,discharge
2001-01-07T08:00:00,B0030,91,1.570705516096967,43,0.0646845036378087,0.07570453758391643,62.7284644620379,3.387023398111767,2.0574175231777425,-3.711313300597217,25.733333333333334,,,,,,discharge
2001-01-07T12:00:00,B0030,93,1.562780404428482,43,0.0646845036378087,0.07570453758391643,62.69299470731855,3.3870565445350174,2.068863283525511,-3.709186360280257,25.616666666666667,,,,,,discharge
2002-01-01T00:00:00,B0031,1,1.6666751942525773,43,0.040124519949728245,0.05376303915907888,60.84632469517393,3.3729664490249562,2.4944372580491163,-3.8333672232532003,26.216666666666665,,,,,,discharge
2002-01-01T04:00:00,B0031,3,1.8328583629543174,43,0.040124519949728245,0.05376303915907888,61.81769411336386,3.410655663961355,2.4703791051999655,-3.8451016770532584,28.716666666666665,,,,,,discharge
2002-01-01T08:00:00,B0031,5,1.8139835002945137,43,0.040124519949728245,0.05376303915907888,61.82805706187581,3.411724207737072,2.432998201540817,-3.8650342644443447,28.416666666666668,,,,,,discharge
2002-01-01T12:00:00,B0031,7,1.8044387333514835,43,0.040124519949728245,0.05376303915907888,61.95644236061217,3.414079984476593,2.455290559392926,-3.863745544431601,28.283333333333335,,,,,,discharge
2002-01-01T16:00:00,B0031,9,1.802147684291295,43,0.040124519949728245,0.05376303915907888,62.099570509363424,3.412679097550016,2.379788594335936,-3.8849374979545646,28.1,,,,,,discharge
2002-01-01T20:00:00,B0031,13,1.7715647509798835,43,0.04071872914330263,0.05112679599630773,62.03750729435005,3.3963237722822415,2.3704531055353044,-3.8380587255136756,27.966666666666665,,,,,,discharge
2002-01-02T00:00:00,B0031,15,1.8139928165779542,43,0.04071872914330263,0.05112679599630773,61.84294867967338,3.4200798093339357,2.479852487101495,-3.906047424985772,27.966666666666665,,,,,,discharge
2002-01-02T04:00:00,B0031,17,1.8013261041198854,43,0.04071872914330263,0.05112679599630773,61.837947652588504,3.4200087266691894,2.4765516954388933,-3.905358988025778,27.766666666666666,,,,,,discharge
2002-01-02T08:00:00,B0031,19,1.7883722583933568,43,0.04071872914330263,0.05112679599630773,61.84646585876763,3.417702003194436,2.359674470455269,-3.9279761474648427,27.566666666666666,,,,,,discharge
2002-01-02T12:00:00,B0031,21,1.7765401657373159,43,0.04071872914330263,0.05112679599630773,61.76013798618494,3.420480701190782,2.4195090802038206,-3.9274541286439484,27.4,,,,,,discharge
2002-01-02T16:00:00,B0031,25,1.7856209131823229,43,0.040699218806419864,0.05064332514877689,61.91960614794014,3.4123332615490005,2.3489668209281325,-3.927239655425038,27.533333333333335,,,,,,discharge
2002-01-02T20:00:00,B0031,27,1.7813634036685941,43,0.040699218806419864,0.05064332514877689,61.86471031425517,3.420910074120946,2.3997094392914415,-3.9268971976071376,27.466666666666665,,,,,,discharge
2002-01-03T00:00:00,B0031,29,1.7684898383971241,43,0.040699218806419864,0.05064332514877689,61.77393480386064,3.4216539858581876,2.4168059304515817,-3.926457770086078,27.283333333333335,,,,,,discharge
2002-01-03T04:00:00,B0031,31,1.766505238291406,43,0.040699218806419864,0.05064332514877689,61.645390510898466,3.423749066677016,2.471072287476068,-3.925817080441477,27.083333333333332,,,,,,discharge
2002-01-03T08:00:00,B0031,33,1.751740527921767,43,0.040699218806419864,0.05064332514877689,61.88870329111738,3.4209893105313918,2.4044472636058316,-3.9255513820662964,27.033333333333335,,,,,,discharge
2002-01-03T12:00:00,B0031,37,1.7352349314055016,43,0.04050549867334228,0.05069726653866528,61.98674236534618,3.40095456627701,2.4059387688210077,-3.852591436358121,27.3,,,,,,discharge
2002-01-03T16:00:00,B0031,39,1.7782778274549178,43,0.04050549867334228,0.05069726653866528,61.736554527800706,3.421591713831319,2.386904670931757,-3.925749357747081,27.433333333333334,,,,,,discharge
2002-01-03T20:00:00,B0031,41,1.7649894859707393,43,0.04050549867334228,0.05069726653866528,61.822305205835185,3.420573981542695,2.3650342661568575,-3.9249912249362797,27.25,,,,,,discharge
2002-01-04T00:00:00,B0031,43,1.762591283533551,43,0.04050549867334228,0.05069726653866528,61.702657378071684,3.422624599533156,2.4186775515647607,-3.9244475102493666,27.033333333333335,,,,,,discharge
2002-01-04T04:00:00,B0031,45,1.744314576121582,43,0.04050549867334228,0.05069726653866528,61.83339482415222,3.4201177255120836,2.360775838409723,-3.9241185399534726,26.933333333333334,,,,,,discharge
2002-01-04T08:00:00,B0031,49,1.7628373753518478,43,0.04061141826029614,0.05008697982671967,61.71886225058171,3.4199667649637617,2.4505597087782616,-3.924417903030087,27.05,,,,,,discharge
2002-01-04T12:00:00,B0031,51,1.747857930947971,43,0.04061141826029614,0.05008697982671967,61.9456150656118,3.4203305433739613,2.3428829070219703,-3.9240126202473213,27.0,,,,,,discharge
2002-01-04T16:00:00,B0031,53,1.7441167338864993,43,0.04061141826029614,0.05008697982671967,61.68681561807962,3.422863512888695,2.411955819284382,-3.9232971090768873,26.75,,,,,,discharge
2002-01-04T20:00:00,B0031,55,1.7268422932817387,43,0.04061141826029614,0.05008697982671967,61.72142337926525,3.4198002859215846,2.3413222526109294,-3.92291737914847,26.666666666666668,,,,,,discharge
2002-01-05T00:00:00,B0031,57,1.7203093493042265,43,0.04061141826029614,0.05008697982671967,61.922368397426354,3.4194705619732524,2.328244465576847,-3.9226738819129343,26.583333333333332,,,,,,discharge
2002-01-05T04:00:00,B0031,61,1.7394245516699778,43,0.04172653964351383,0.051916795792559825,61.875049319197814,3.4145994489347062,2.318164845471509,-3.9229572377699213,26.866666666666667,,,,,,discharge
2002-01-05T08:00:00,B0031,63,1.7367384416372014,43,0.04172653964351383,0.051916795792559825,61.49120341342234,3.4248774653161553,2.4548236850102603,-3.922700094183036,26.65,,,,,,discharge
2002-01-05T12:00:00,B0031,65,1.716963468448543,43,0.04172653964351383,0.051916795792559825,61.70751319442212,3.420974185160828,2.3584309858697914,-3.9220779649294735,26.533333333333335,,,,,,discharge
2002-01-05T16:00:00,B0031,67,1.7127773558366357,43,0.04172653964351383,0.051916795792559825,61.49432037699378,3.4245085053170605,2.4660401403368404,-3.9213702793706045,26.3,,,,,,discharge
2002-01-05T20:00:00,B0031,69,1.7061083466554066,43,0.04172653964351383,0.051916795792559825,61.505904797603456,3.4232173747975634,2.442554361335084,-3.9210732675731483,26.183333333333334,,,,,,discharge
2002-01-06T00:00:00,B0031,73,1.713732696207521,43,0.040710936218643606,0.05094793623556071,61.58650298757853,3.4217612690112014,2.455972935605985,-3.9208447863377685,26.3,,,,,,discharge
2002-01-06T04:00:00,B0031,75,1.7093475797926974,43,0.040710936218643606,0.05094793623556071,61.668030365099106,3.4200957312475437,2.3451886335989784,-3.9207501433470915,26.233333333333334,,,,,,discharge
2002-01-06T08:00:00,B0031,77,1.6901000454115587,43,0.040710936218643606,0.05094793623556071,61.83745125268187,3.418207639268387,2.3048157078228537,-3.9202672088226542,26.15,,,,,,discharge
2002-01-06T12:00:00,B0031,79,1.6946883343387664,43,0.040710936218643606,0.05094793623556071,61.7791359328034,3.4190055604969225,2.327904771892418,-3.919741625648533,26.016666666666666,,,,,,discharge
2002-01-06T16:00:00,B0031,81,1.687010991299212,43,0.040710936218643606,0.05094793623556071,61.63755727730526,3.4200180230564365,2.3672431402232186,-3.9196997597664827,25.9,,,,,,discharge
2002-01-06T20:00:00,B0031,85,1.6957069027070075,43,0.04079363409442219,0.05103113271210534,61.76541153453152,3.41552953622903,2.32931910043758,-3.919678832661814,26.216666666666665,,,,,,discharge
2002-01-07T00:00:00,B0031,87,1.687696889615565,43,0.04079363409442219,0.05103113271210534,61.71412204720752,3.4189014427486333,2.3136169782429055,-3.9194105864839486,26.1,,,,,,discharge
2002-01-07T04:00:00,B0031,89,1.6819617127259294,43,0.04079363409442219,0.05103113271210534,61.46370523914892,3.4233537843227144,2.464103908062826,-3.9186527397651205,25.833333333333332,,,,,,discharge
2002-01-07T08:00:00,B0031,91,1.6750033888978846,43,0.04079363409442219,0.05103113271210534,61.45868723262231,3.4227287920309317,2.450218643464606,-3.9185184747583235,25.733333333333334,,,,,,discharge
2002-01-07T12:00:00,B0031,93,1.6672987794846676,43,0.04079363409442219,0.05103113271210534,61.44540062417477,3.422760457985402,2.4650879684691613,-3.918145386509849,25.616666666666667,,,,,,discharge
2003-01-01T00:00:00,B0032,1,1.7048641073512139,43,0.07066451610132236,0.07945025753959979,59.47600707924567,3.31356881404843,2.62709691854036,-3.895034492956119,26.216666666666665,,,,,,discharge
2003-01-01T04:00:00,B0032,3,1.8940319526948572,43,0.07066451610132236,0.07945025753959979,60.121290886265,3.360932103985418,2.6672646952717707,-3.9466385151298375,28.716666666666665,,,,,,discharge
2003-01-01T08:00:00,B0032,5,1.8747686491853095,43,0.07066451610132236,0.07945025753959979,60.28987126771494,3.362818742242725,2.653980741191812,-3.9459503925460986,28.416666666666668,,,,,,discharge
2003-01-01T12:00:00,B0032,7,1.8654947184112376,43,0.07066451610132236,0.07945025753959979,60.570618627724706,3.3620666570592657,2.614778884516638,-3.945374357087773,28.283333333333335,,,,,,discharge
2003-01-01T16:00:00,B0032,9,1.8527398169018068,43,0.07066451610132236,0.07945025753959979,60.444872622429784,3.362352506750974,2.611753951946988,-3.9451013111259323,28.1,,,,,,discharge
2003-01-01T20:00:00,B0032,13,1.844174397003866,43,0.06976059493273279,0.07703771503522405,60.80514996345169,3.3539141264171213,2.6899647104301128,-3.9441329415172497,27.966666666666665,,,,,,discharge
2003-01-02T00:00:00,B0032,15,1.8430238477512753,43,0.06976059493273279,0.07703771503522405,60.791314861400984,3.359881578137895,2.6352220172441965,-3.944073053011351,27.966666666666665,,,,,,discharge
2003-01-02T04:00:00,B0032,17,1.8302818174911863,43,0.06976059493273279,0.07703771503522405,60.824534439051064,3.358862190732693,2.616116680441599,-3.943421894744355,27.766666666666666,,,,,,discharge
2003-01-02T08:00:00,B0032,19,1.8173838456081814,43,0.06976059493273279,0.07703771503522405,60.93844327722512,3.3601097902247443,2.6377575512804055,-3.9431707154426756,27.566666666666666,,,,,,discharge
2003-01-02T12:00:00,B0032,21,1.8057992981104682,43,0.06976059493273279,0.07703771503522405,61.056928797496845,3.3601434422461938,2.6425811435343314,-3.9427909793014866,27.4,,,,,,discharge
2003-01-02T16:00:00,B0032,25,1.8149829605049186,43,0.07087649877371076,0.07789158051602042,61.26264235870029,3.355149818972587,2.6868552360676885,-3.942681377393959,27.533333333333335,,,,,,discharge
2003-01-02T20:00:00,B0032,27,1.7995150369321797,43,0.07087649877371076,0.07789158051602042,61.309095933731044,3.3593418283288132,2.6740516269543457,-3.9184845032163933,27.466666666666665,,,,,,discharge
2003-01-03T00:00:00,B0032,29,1.7866516942518147,43,0.07087649877371076,0.07789158051602042,61.35860964032413,3.358629751735543,2.6712280977184064,-3.9177419538846427,27.283333333333335,,,,,,discharge
2003-01-03T04:00:00,B0032,31,1.7735550719416031,43,0.07087649877371076,0.07789158051602042,61.482188769123354,3.3590704748251823,2.6834486699239664,-3.916992039332035,27.083333333333332,,,,,,discharge
2003-01-03T08:00:00,B0032,33,1.769995333364443,43,0.07087649877371076,0.07789158051602042,61.558060893098116,3.3579238322389635,2.670098200587867,-3.9165301686540293,27.033333333333335,,,,,,discharge
2003-01-03T12:00:00,B0032,37,1.799526080374287,43,0.0707455120034817,0.07832398563988544,61.75555924618304,3.346388148340216,2.6512994484308834,-3.941133829882486,27.3,,,,,,discharge
2003-01-03T16:00:00,B0032,39,1.7968530684449833,43,0.0707455120034817,0.07832398563988544,61.788148736083365,3.3534652549262995,2.6257034386294866,-3.9168961856121998,27.433333333333334,,,,,,discharge
2003-01-03T20:00:00,B0032,41,1.7838265504081745,43,0.0707455120034817,0.07832398563988544,62.026796878552666,3.3539379658636705,2.6363985091733704,-3.9161279657117896,27.25,,,,,,discharge
2003-01-04T00:00:00,B0032,43,1.7696444491040102,43,0.0707455120034817,0.07832398563988544,62.05922080379437,3.352033498067153,2.6091385279000474,-3.9150746408037618,27.033333333333335,,,,,,discharge
